Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2025,2.1788999515680974e-09,2.2638078633149453e-07,1.4139509520575408e-08,0.19587744368222224,0.022407502887090144,24.6071341624634,-0.36536140133223266,0.05720823844268224,0.04583310358737456,0.10304134204007341
2026,2.4675704496040056e-09,2.5704421396908755e-07,1.4554807684621209e-08,0.1938841725747735,0.021350871393530552,24.10178094579489,-0.36562130765657436,0.05995468185900516,0.04918527081676174,0.10913995269536476
2027,2.1570091988089136e-09,2.1628637609781576e-07,1.1938874193640592e-08,0.19473305542925287,0.020519493038797576,24.569462783422498,-0.36660379464985876,0.05618766323717809,0.04429231478650328,0.10047997804897592
2028,1.9063133029506687e-09,2.1347455798634398e-07,1.1961729165878657e-08,0.19624813451765985,0.021423586846380734,24.807109112988883,-0.36528163419992404,0.054428834220607625,0.044272635648311916,0.09870146987791606
2029,2.3100807002656616e-09,2.352296266229585e-07,1.5685453205870415e-08,0.198844891487116,0.023615237989475128,24.688975768686756,-0.36338037774258325,0.058436846925358055,0.04763828080970858,0.1060751277143831
2030,2.122134953118242e-09,2.3265836912501212e-07,1.3029487593152632e-08,0.19435316905411196,0.02067294379661393,24.275312378440095,-0.36258094432593757,0.05617683786344663,0.04556284716738896,0.10173968501730224
2031,2.3369424703622998e-09,2.4247540629848763e-07,1.3727170058505243e-08,0.1943747351117081,0.020629515517532834,24.08747493316513,-0.3622360599046776,0.057208395704461464,0.046447638257484346,0.10365603395276636
2032,2.3971421685759286e-09,2.4089708552184843e-07,1.5221529285045193e-08,0.1951378631250746,0.021738071450461638,24.387822139478107,-0.3606297393763136,0.05847863781637792,0.04642482049823516,0.10490345833240626
2033,2.0916309435060176e-09,2.2714723853502998e-07,1.2930055588936911e-08,0.19484855218649852,0.020646767240500675,24.42388781581005,-0.3598355722164986,0.05630708971136499,0.044809727076212946,0.10111681676588162
2034,2.035783324588643e-09,2.218709085845549e-07,1.1543500722098797e-08,0.19360166947214563,0.020468719865448275,24.661750086418266,-0.3583395707014984,0.054373929007241924,0.042835407214312705,0.09720933622883314
2035,2.08132282218384e-09,2.271263205881443e-07,1.189192686717937e-08,0.1952528794160228,0.020985244366390765,24.973180260318298,-0.3579581223543961,0.055561514855645394,0.04548498878344712,0.10104650366588148
2036,2.4816065256886264e-09,2.4658325694082833e-07,1.855467045486886e-08,0.19952950042524323,0.025036992584519444,24.395438541150323,-0.3573952387054942,0.06041076157278589,0.04836736629221084,0.10877812787369824
2037,2.0776716881171928e-09,2.1780290434219951e-07,1.1001244510937328e-08,0.19316074403427497,0.02013675849035737,24.846033937367356,-0.35715110740615935,0.05530194732839482,0.04367278888717895,0.0989747362151715
2038,1.890794090040667e-09,2.1127126397911647e-07,1.0417780223522497e-08,0.19451278050361864,0.02045269942786099,25.249247347692926,-0.35634646351375565,0.05337572977003677,0.04345792323448508,0.0968336529951457
2039,2.1664370471793308e-09,2.383077092178475e-07,1.3470176790991906e-08,0.19611055485142512,0.02189462746984284,24.982806980877033,-0.3550180437331833,0.056624519035976074,0.04780363846315746,0.10442815751448335
2040,2.2937690846633677e-09,2.386450743567802e-07,1.2808318216800715e-08,0.193792663356379,0.020720859030071734,24.65020533014081,-0.355074115115595,0.05658272111050853,0.04621770221551693,0.1028004233165078
2041,1.925278727090179e-09,2.160726463497304e-07,1.082077626389083e-08,0.19290236243098627,0.01990100637162898,24.94773988054214,-0.35527035513257893,0.0530472811075318,0.04301782434962154,0.09606510542122698
2042,1.954800279330427e-09,2.2645220250145853e-07,1.1369435275360606e-08,0.1939107875147352,0.020311622540146023,24.625455259814675,-0.35436908669720196,0.053152678375385655,0.0439917268067724,0.09714440519343881
2043,2.1249055334354895e-09,2.2580341115451653e-07,1.2204280415479332e-08,0.19372005321660382,0.020641573943580203,24.86764894914351,-0.3525788483028471,0.053618249245511444,0.04339249056085376,0.09701073978338283
2044,2.1672688089825815e-09,2.3298029611684335e-07,1.2557614849402069e-08,0.19367358016925776,0.020612512368182106,25.2304358102247,-0.3517381320277686,0.054717205984870086,0.043800418026687715,0.09851762398377377
2045,2.1941227693924383e-09,2.3934547077508805e-07,1.4490767850499076e-08,0.1949985493873825,0.021229177710149233,25.02429681378644,-0.35107619386984484,0.055961133101381184,0.04561644706077622,0.10157758016336871
2046,2.4614257963107118e-09,2.4912146315757964e-07,1.501906820790174e-08,0.19620814482599566,0.02165584243010052,25.04752683952533,-0.3506508586859949,0.059011967215385125,0.04828229460343222,0.10729426182560602
2047,2.38444000229488e-09,2.540643224223603e-07,1.5706341379816917e-08,0.19630844989238125,0.02151426523689198,24.967216593963098,-0.3505681289846254,0.059155200574365595,0.04847942106281511,0.10763462159912725
2048,2.2882413247184186e-09,2.3204656265631987e-07,1.2672326227829975e-08,0.19347100237468104,0.020139879432239927,25.022836949524347,-0.3497361890927275,0.05658451290376138,0.04498595112928491,0.101570464030549
2049,1.970943808052618e-09,2.268690367036505e-07,1.0886634753336835e-08,0.19370125021611015,0.020099969005894214,25.277703232188134,-0.3488181175902864,0.05394407302115466,0.04390093845378467,0.09784501146490969
2050,1.993997923649454e-09,2.361197371950205e-07,1.1958756086297419e-08,0.19374806611397002,0.02052796380268226,25.293304992240518,-0.34713644067796506,0.05427914452764646,0.04471801808224715,0.09899716261857493
2051,2.1832569798711136e-09,2.3046215510986152e-07,1.1404731964091379e-08,0.19370447086005446,0.020398827427877617,25.536310656859627,-0.346264922478785,0.0549623763530599,0.045073384392579664,0.10003576073205907
2052,1.981982678300785e-09,2.1537995045888316e-07,1.1096214863036104e-08,0.19428535820189494,0.021000756691298212,25.437906752424784,-0.3456949056961695,0.05448531123439662,0.04480341053996779,0.09928872178442756
2053,2.1600963797756488e-09,2.399975127693025e-07,1.5163160664002924e-08,0.19791795382049945,0.02226310255488732,25.25415334580755,-0.34489109779628335,0.05628422928958778,0.04690671200921401,0.1031909412854365
2054,2.62818833744302e-09,2.6342274590055936e-07,1.499001220621317e-08,0.1948881958785222,0.020453162539600955,25.045365296692665,-0.34483975210522794,0.0597432356864972,0.04930243221859204,0.10904566791844994
2055,2.3773456482895346e-09,2.3466973124345757e-07,1.4118518002558786e-08,0.1953786681903212,0.020896991480709056,25.306836201970498,-0.34414219231723614,0.05823395967074898,0.046670877550789414,0.10490483723808114
2056,2.074697157430508e-09,2.3203923623886304e-07,1.1891559677836705e-08,0.19365896519862047,0.020521539485528078,24.941066183525674,-0.342802816096798,0.05625628714483869,0.045717641518380675,0.10197392868985723
2057,1.8639876242676035e-09,2.1852338422906666e-07,1.0208412155958254e-08,0.19282986019554174,0.019620596850918368,25.290497855013133,-0.34204550309560305,0.0524527156984111,0.04220915743238959,0.0946618731090556
2058,2.1192171955167266e-09,2.3382025577005087e-07,1.3501061958468747e-08,0.19532349505247648,0.02098553230201317,25.465053455257344,-0.3420050839156254,0.05455465115174477,0.044802244605532754,0.09935689578683372
2059,2.2080985666361082e-09,2.516764719212464e-07,1.2873051021508748e-08,0.1939366372192247,0.019700440454839138,25.28490702636013,-0.3407956138325748,0.05541128106231919,0.04549068853638125,0.10090196959151693
2060,2.264592170167064e-09,2.4277240116284137e-07,1.1463666819504006e-08,0.19236287928988383,0.01916454404009291,25.616150666139145,-0.3403303051382974,0.05463871999085563,0.044300694242122164,0.09893941428999646
2061,2.192318766673303e-09,2.459789980225701e-07,1.3922810541434543e-08,0.19522092904652708,0.020803822795525343,25.519548957977975,-0.33960562703401836,0.055961727407847765,0.04597034834476283,0.10193207576871016
2062,2.2647597971033403e-09,2.390394829127727e-07,1.3845669603283493e-08,0.19549617440885383,0.020801533728706877,25.944035787379786,-0.33871601381535493,0.05687725802758508,0.0458356324448009,0.10271289047328225
2063,2.5348057824791563e-09,2.6980656073918566e-07,1.7006017945269925e-08,0.19830633237638348,0.022345914509767296,25.66274827760063,-0.3379344201960943,0.06102807765829605,0.051233431094385655,0.11226150875574752
2064,2.680275986243446e-09,2.785507250033103e-07,1.7795913834289702e-08,0.19728985611712302,0.022011810755413887,25.29555719857453,-0.3367703201649576,0.06320282468696867,0.05163122917426017,0.11483405383967515
2065,2.2037243694261027e-09,2.345576636680081e-07,1.1587441203533575e-08,0.19317098870336713,0.019514377322619594,25.810418612998678,-0.3369198643319676,0.05715404135047289,0.045269547018421286,0.10242358838262837
2066,1.84705396969489e-09,2.22230624048009e-07,1.1688442394274447e-08,0.19533135535365345,0.02074460606603411,26.074649170393787,-0.33557263396892734,0.05421731117215777,0.04380225067536634,0.09801956183182481
2067,2.0493517958371605e-09,2.4190211691151975e-07,1.1543057151952671e-08,0.1934748066717531,0.020008146228579705,25.61354925870448,-0.3343501040637855,0.054476302639487606,0.0446703774503402,0.09914668008960686
2068,1.937089029116901e-09,2.2733946285365818e-07,1.0287646969920451e-08,0.1924807785952316,0.01937438021895965,25.939218356403373,-0.3338143256512797,0.052270917681858674,0.04239391223874751,0.09466482990440751
2069,1.916629686659221e-09,2.3285976381283865e-07,1.1190327872957912e-08,0.19260648053571594,0.019748689029927796,25.901318662623265,-0.3326871621769468,0.05195286947110817,0.04291284056045678,0.09486571004304006
2070,2.040972168792548e-09,2.436984062973399e-07,1.1029865827026181e-08,0.191567555889133,0.019220950722942932,25.655066499575497,-0.33200445052983923,0.052247464986687975,0.04347265999658753,0.09572012496323379
2071,2.0075827401596583e-09,2.2956683723154143e-07,1.1167931351522482e-08,0.19455645121052415,0.019863977034397295,26.31344809767609,-0.33078427424913504,0.0524642378328844,0.043054940976448075,0.09551917876259979
2072,2.2708905676681655e-09,2.457801390773112e-07,1.5086064272197165e-08,0.19882200198465694,0.022295759902352417,26.217839995059666,-0.33020478059312536,0.057275688830438216,0.04727199487644252,0.10454768372403161
2073,2.431070541201736e-09,2.7381912428189023e-07,1.3919029352016763e-08,0.19456875839312682,0.01996146008308382,26.135484341338117,-0.3302066478367702,0.05833336214013274,0.04896331563879658,0.10729667780179465
2074,2.4393794342871775e-09,2.674518429123301e-07,1.49018291755435e-08,0.19499064377515798,0.020429629786368263,25.78595709329478,-0.32988428379402196,0.05884658721015141,0.049100198017405124,0.10794678519174224
2075,2.294786667394977e-09,2.5450164025549693e-07,1.2954856804075706e-08,0.1954565529793274,0.02009247080135147,26.088986356939728,-0.32923106712016,0.057937681893819835,0.04863392562955507,0.1065716075374513
2076,2.130357757099488e-09,2.397244213450345e-07,1.4383316223987153e-08,0.19630825970948976,0.021485182599587035,26.240742483361938,-0.3280480753580793,0.0571644280566444,0.04678253253705889,0.10394696054648556
2077,1.6857976505744076e-09,2.2105700437716096e-07,9.336663540358018e-09,0.1922285437018694,0.018832762594041944,26.366831643839788,-0.3271992776169518,0.050745506591274796,0.04140503510799232,0.09215054169854603
2078,1.9138907504966675e-09,2.3181822654581436e-07,1.0290604952822228e-08,0.1926178751373382,0.01946902423285449,26.38308143835047,-0.3262370239864872,0.05146102259526203,0.043183528087748495,0.09464455065881261
2079,2.1912989785153908e-09,2.547663411639267e-07,1.418809366412973e-08,0.1962269966082254,0.021318784782936043,26.331355079182213,-0.3247400490123154,0.055803409024555994,0.047467098912331696,0.10327050792885173
2080,2.1200150585934507e-09,2.537007349246326e-07,1.1992481892309944e-08,0.19289772450942108,0.019127797334970335,26.13100307759213,-0.32399618529062096,0.05417103319379327,0.04517416427617268,0.09934519746048091
2081,2.077211877776699e-09,2.445789937475931e-07,1.0924288798419839e-08,0.1927162489070611,0.018947877231554968,26.408365668639917,-0.32336960974474205,0.053034369160419086,0.043652855178792804,0.09668722430103056
2082,1.8463351924136567e-09,2.277633290172502e-07,1.0717822189048774e-08,0.19354876840871235,0.019914191489182387,26.401057502263303,-0.32255246250231057,0.052300665131260395,0.04362014767254033,0.09592081281878308
2083,1.7510420692782401e-09,2.2809844307279298e-07,1.040799863068725e-08,0.19307469045663664,0.01949185135758252,26.45316812143624,-0.32197768175184344,0.05082668607807178,0.04244346891317815,0.09327015497638286
2084,1.9008814190274104e-09,2.2752375754061895e-07,1.2655221033915817e-08,0.19532102237241986,0.020072796811830353,26.751262672322138,-0.3213668828465268,0.05199556959378992,0.04318909253451595,0.09518466212265565
2085,2.1322693745753333e-09,2.3798563403588259e-07,1.344645219270848e-08,0.19493741319385158,0.020831050115716208,26.96867527174177,-0.32044896159539255,0.055281269357485695,0.04669133342386068,0.10197260279847843
2086,2.206714141909695e-09,2.648600149291788e-07,1.4209171839703434e-08,0.19410878525042266,0.02005157013287452,26.326368927761987,-0.31901583388652693,0.056267840272925,0.04812993182321464,0.10439777213142447
2087,1.766797650366142e-09,2.266850470548766e-07,9.533868683143236e-09,0.19336850961931765,0.01810771300298693,26.608935671334816,-0.31855662176069616,0.049967808551114996,0.041059024686566276,0.09102683322923837
2088,1.9599157658313468e-09,2.4422734892914345e-07,1.2562950508704963e-08,0.194033686371443,0.019921588440556717,26.455261151144217,-0.317774773615992,0.05249419999066033,0.04430387567672394,0.09679807567112843
2089,1.8844416269515625e-09,2.3256847439394276e-07,1.1950576617400113e-08,0.1944481626026722,0.019780999393686067,27.001359359104935,-0.3165922134738645,0.052023821681162596,0.04452806946188586,0.09655189115542977
2090,1.7889329487247632e-09,2.2415420798701032e-07,9.345920337220296e-09,0.19341369584194354,0.01944974779971643,27.029039608034726,-0.315741172676347,0.05051850154874907,0.04278450045171669,0.09330300198397036
2091,1.7867924848682109e-09,2.3803373195900374e-07,1.0641485832498788e-08,0.1928584917238323,0.01881782501217374,26.792677273586207,-0.3148763159789491,0.0493859009040678,0.042171820310527186,0.09155772119914198
2092,1.840109756111856e-09,2.267528973606223e-07,9.514522917533965e-09,0.1918290930508005,0.01834598358934931,27.21493128383719,-0.31441122297512836,0.04850773499622501,0.04091695198236348,0.08942468695989754
2093,1.982806044642945e-09,2.2671610167191198e-07,1.2655401701124518e-08,0.19592448386151837,0.020800483570403264,27.51338536151017,-0.3128549203679132,0.05181502064494967,0.04452381974484578,0.09633884041603018
2094,1.807111095539846e-09,2.2630476888019902e-07,9.886790323270745e-09,0.19360088262919484,0.019384968319972412,27.117942838743172,-0.31190022343287815,0.05062748287516783,0.043762186710048175,0.0943896695975789
2095,1.9056157783208594e-09,2.4809322598134944e-07,1.0737629278462092e-08,0.1938055806217094,0.01899797361422406,27.236543584392688,-0.3114982308733242,0.050253375496582244,0.044006068471164346,0.09425944397497243
2096,2.2699835468899055e-09,2.5814400859287975e-07,1.2322457413193339e-08,0.19346789100618958,0.019710640582257362,27.312775009188073,-0.3107135624539669,0.053135054390558274,0.045471121770896274,0.09860617620969626
2097,2.0211557008396937e-09,2.3681324224705057e-07,1.2216885308361684e-08,0.19463028499173654,0.020345917807217662,27.2642783029349,-0.309684197663791,0.053145671889909034,0.04602294793333162,0.09916861984869375
2098,1.601907191747961e-09,2.2855683264876355e-07,8.827722026666285e-09,0.19157318062435028,0.018395616287466027,27.29597275939514,-0.3086915340374106,0.04774831883462213,0.04102576898318276,0.08877408782716083
2099,1.6136620209271678e-09,2.2389179115612126e-07,8.873168957131286e-09,0.19180570036747976,0.018402113778622487,27.538887990669338,-0.3079479705954777,0.045997768750287354,0.03984734321623199,0.08584511196886778
2100,1.6335830089917002e-09,2.185843287322341e-07,9.233864095033857e-09,0.19138150783443686,0.01921482049643379,27.552034848569217,-0.3067008261010376,0.04681713582282098,0.040590261915476995,0.08740739768161292
