Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2015.01,8.097181291613944e-10,3.0780022556645954e-07,1.529748765140837e-08,0.07967443525270355,0.010152372494036988,22.29674431828416,1.087486332182058,0.04494967555021783,0.04515837335493204,0.0901080488827653
2015.02,8.404790078601524e-10,3.4631572141529415e-07,2.247285573218909e-08,0.09115809559504831,0.01421954703036923,21.94736994854778,1.0875861160734484,0.049127136545548615,0.04925839596647697,0.09838553255394006
2015.03,9.516523901277215e-10,3.8973659729974673e-07,2.6474585596842044e-08,0.09938202627928742,0.016465498996155174,22.514236931399285,1.0876304563857893,0.05748826475802296,0.05393338418860592,0.111421649000515
2015.04,1.1416809730510318e-09,4.1264316003139093e-07,2.5402846673238588e-08,0.10082992913370338,0.014551938217119658,22.78682448699566,1.0875471770972878,0.06498238784973581,0.05120113617777644,0.1161835239769949
2015.05,1.2571315203907007e-09,4.3655013334125383e-07,2.1059627457585146e-08,0.0995721714237681,0.011605665642739245,23.497821327257586,1.0873954378927033,0.06699065681201997,0.0490448463731316,0.11603550314416168
2015.06,1.2515294693609664e-09,4.059939013466711e-07,1.6780138461666546e-08,0.09527876601580375,0.01042402191156746,24.526535543946355,1.087310196498086,0.06156043640307402,0.05052837600826697,0.11208881239341542
2015.07,1.1841294915315964e-09,3.8627199659309773e-07,1.5743474929030587e-08,0.09158996186240406,0.010191671064918754,25.840349569442154,1.0875081835517297,0.057308402453999666,0.051098336372927,0.10840673886240162
2015.08,1.11015774691468e-09,3.503757382802045e-07,1.3455335303973173e-08,0.08687774534630623,0.009452907002311656,26.850145267504036,1.0873511078985512,0.05289364168472341,0.0492619984740328,0.10215564026910955
2015.09,1.0696819599316979e-09,3.219547407059364e-07,1.1186355530929632e-08,0.08127324160068809,0.008467214117044842,26.555824899730776,1.0874193802594152,0.04931768175880473,0.047169734073780896,0.09648741590571286
2015.10,9.79868321807154e-10,3.000736063609053e-07,1.0126083658516556e-08,0.07514060819036465,0.007432027486604426,25.620392624374563,1.0873195320051738,0.04542144215408486,0.043311891614768325,0.08873333381561088
2015.11,9.059885002872869e-10,2.8203474945414144e-07,9.609621657693924e-09,0.07191148625939543,0.007214247452557725,24.38926459799849,1.08729386460099,0.0436960145031122,0.04143899144874603,0.08513500598885271
2015.12,8.547522220288835e-10,2.8154038468094576e-07,1.0522482533705135e-08,0.07209411208226102,0.007639761009260074,23.219711435135636,1.0875268343334699,0.041959549264989654,0.04102832691737572,0.08298787624305447
2016.01,8.113387091649887e-10,3.1465216378248166e-07,1.50437349058081e-08,0.08193138837231614,0.010448278692803497,22.356265118274056,1.0879796509051245,0.04256829698049748,0.045847844803348886,0.08841614175194469
2016.02,8.337899412991994e-10,3.572435551834567e-07,2.202772809406265e-08,0.09440851046071407,0.015230466209955605,22.19376737306892,1.0877303631754054,0.046178600108696705,0.05176566117566354,0.0979442611948878
2016.03,9.594713468867e-10,3.8072776442486557e-07,3.356133224101794e-08,0.10482270435246475,0.021094374007784588,22.11588454551112,1.0876394648957899,0.053807042352453406,0.05880172293449223,0.11260876523770703
2016.04,1.1569311312226134e-09,4.460328064326709e-07,2.989589627646545e-08,0.10793861367958067,0.016930607918997996,22.81710235583877,1.087622379954155,0.06817463133238573,0.05405200721595031,0.12222663841931851
2016.05,1.412216282866294e-09,4.546594772347958e-07,2.1645378235011608e-08,0.10470038192002144,0.012130041806340726,23.666427680149983,1.0876322590477117,0.07154458718855988,0.049585152133729125,0.12112973924623172
2016.06,1.343156335417314e-09,4.158122156993511e-07,1.6770572390584307e-08,0.09604867412119314,0.010134088495902244,25.04206659911943,1.0875277558999228,0.06390428318460994,0.04889035621003594,0.11279463935015545
2016.07,1.2089350313107766e-09,3.7498806547961623e-07,1.4842299941669729e-08,0.0901707511792593,0.009887811310359708,26.287960439402116,1.0875364911888001,0.05701875972929908,0.049924420449349825,0.10694318018995869
