Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2061.05,1.1703078077810545e-09,3.9212369272010346e-07,1.7274024869130916e-08,0.09019093045338376,0.00952351723698158,24.567034607818123,1.1125893514837408,0.05966022281265896,0.04765575741539111,0.10731598025059276
2061.06,9.860514066641295e-10,3.4836657494906596e-07,1.2993129630580021e-08,0.08436618197341779,0.008584223651565758,25.899360034562203,1.1124432143686573,0.052289694031429676,0.04800867316729617,0.10029836716532832
2061.07,8.386404532918451e-10,3.100787034093649e-07,1.1140831595669736e-08,0.08007903219917982,0.008304139865920695,27.173777307246404,1.1125973799284739,0.0464236314124477,0.04772651693852856,0.09415014829651405
2061.08,7.340225088061095e-10,2.892685271818654e-07,8.784860806835998e-09,0.07476100985793065,0.007091154813563959,27.95525262905161,1.112388637283458,0.04224974685288241,0.04516018457395122,0.08740993130022712
2061.09,6.803634076245405e-10,2.866805649747039e-07,7.990719346605707e-09,0.07280339693267561,0.006412674363491506,28.090720625567716,1.1122068404414747,0.03976268959215324,0.04317637392766235,0.08293906360421015
2061.10,6.52088289511804e-10,2.5768551082905493e-07,5.5198019334333695e-09,0.06688131602758357,0.005267399840959541,27.326309054271523,1.1124178312623594,0.03571850766413224,0.040503186960371376,0.0762216946310028
2061.11,6.424268243228228e-10,2.1654380162657894e-07,4.656648058039198e-09,0.05977704631875472,0.004685838396444513,25.995087948927807,1.112669442835632,0.030453027664047647,0.036790490222540925,0.06724351792930822
2061.12,5.627039465785318e-10,2.1282701050065268e-07,5.923204990455071e-09,0.06175255721448081,0.005614514580790764,24.590574354087646,1.1127412188923902,0.02689229363595855,0.0362894605502261,0.06318175423708625
2062.01,4.939851286409733e-10,2.3809166595396208e-07,9.969830901241262e-09,0.07244566467983479,0.009106519995050919,23.492093431380958,1.1127011221716319,0.027641350852929396,0.04296484280762926,0.07060619370060535
2062.02,5.095140955159498e-10,2.8191163661336246e-07,1.7166342408876197e-08,0.08759944873478531,0.013378124600740405,22.965027301096715,1.112827621020108,0.03214886530407147,0.048328737590581504,0.08047760285018163
2062.03,6.177003713519848e-10,3.3452463610737783e-07,3.107630770553233e-08,0.09977128817386045,0.020470374495995727,22.89590670375233,1.1127497657168828,0.04263538123423958,0.05713247042598032,0.09976785156534404
2062.04,8.108321887051131e-10,3.9220283224110224e-07,3.523283748008766e-08,0.10419570810309295,0.02030377590744184,23.364739649694688,1.1127854852801338,0.05889527016051551,0.05482877660430331,0.1137240466994886
2062.05,1.137103028735761e-09,4.210495608778893e-07,2.4926050743983134e-08,0.09928993363924506,0.012615049557846177,24.177291167517208,1.1129451138969153,0.06703311777765106,0.048973847875688675,0.11600696565806078
2062.06,1.1780055755261317e-09,3.896854031939002e-07,1.6725823937415237e-08,0.0900932565087291,0.009088479736844214,25.596113057355428,1.1129961647693036,0.06112449731674901,0.04720122653013446,0.10832572402299316
2062.07,9.519170900248204e-10,3.496331959459884e-07,1.4788765604966613e-08,0.08557726496901348,0.009204916243009611,26.891283988421375,1.1130152970928446,0.05376389609543777,0.049125346911071434,0.10288924314548899
2062.08,8.204339337865822e-10,3.365354823814274e-07,1.4239751355442208e-08,0.0816474667400641,0.008926659809221379,27.77561513414949,1.1130323031698646,0.05048871021286813,0.048290793884881396,0.09877950420195819
2062.09,7.880971667224534e-10,3.335795756748959e-07,1.5692884901709943e-08,0.07944545657170206,0.008868471920788724,27.76304525929855,1.1132135639090337,0.04996911548486602,0.04653258370768772,0.09650169901709195
2062.10,8.085055160383574e-10,3.1122224042121665e-07,1.489396745698066e-08,0.07417704320266923,0.00833839354725426,26.710904441423647,1.1136084310811052,0.048441149996427735,0.04338529942762372,0.09182644964216906
2062.11,8.140073503777387e-10,2.7667201430561833e-07,1.1394621773414404e-08,0.06852861944642516,0.007193653925948143,25.38214905432405,1.1140553619993445,0.04451775474751311,0.03979132737440423,0.08430908211880724
