Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1807.07,2.6515268229711614e-09,2.0631618952855296e-07,1.102569327720124e-08,0.1962722252245101,0.021265418724244083,24.361922343319208,-0.3792864818457528,0.05829613038044243,0.04483123597590459,0.10312736632496271
1807.08,2.1710706182654675e-09,1.9806836999699472e-07,1.0763784439386834e-08,0.20010993591449233,0.021382056666342936,25.507879053499718,-0.37928715506018257,0.05708786950006027,0.043623974082528764,0.10071184363768065
1807.09,1.9634619910736748e-09,1.836637153174465e-07,9.6717160330764e-09,0.2014063058283264,0.02127209652972873,26.14863058605059,-0.37930585337706,0.05583459528113533,0.04149441434399619,0.09732900965802137
1807.10,1.8597236285341891e-09,1.6995015643479045e-07,8.460267442609597e-09,0.19814619302379477,0.020900160919409425,25.26909654021437,-0.3793150871108306,0.05438381987186102,0.0395301499139054,0.09391396985124073
1807.11,1.7034174708846517e-09,1.570256077673758e-07,7.50168396739499e-09,0.19105660744121397,0.020367941066659817,23.85542446580494,-0.3790263558442602,0.0526976707666821,0.03757764182507275,0.0902753125507232
1807.12,1.5167104562607561e-09,1.6166603659217612e-07,7.649284961129527e-09,0.18618599461965463,0.02021265775993391,22.405284054954684,-0.37878401008848245,0.05161200387531361,0.038343734743382325,0.08995573850437887
1808.01,1.3453733720103837e-09,2.0705912147750428e-07,1.1691638941899058e-08,0.19042996106423077,0.021505273443683758,21.27393203746001,-0.37860662809570955,0.0525772089169343,0.04461077088267802,0.09718797982593522
1808.02,1.3338018500497314e-09,2.5658621728757503e-07,1.9031319715827143e-08,0.19708522380501062,0.024094753585066415,20.62334163260826,-0.37875200130357983,0.05625072102276564,0.052999630705178546,0.10925035167872428
1808.03,1.6206317896732218e-09,2.670452331677404e-07,2.4459064807410137e-08,0.19886697353687816,0.026322948883106663,20.74228586222127,-0.37894527024986013,0.060779134833610436,0.05644587825994235,0.1172250132377067
1808.04,2.3170828619521044e-09,2.7288570671481194e-07,2.9613469732156803e-08,0.20177664365310063,0.028978533954411544,21.045708294282502,-0.3789638390020508,0.06471227926519454,0.057038358268759276,0.12175063751205488
1808.05,2.9078982439827885e-09,2.600827750727614e-07,2.6395475120959228e-08,0.19748190720912945,0.02768518753639668,21.845879402394495,-0.3789966424799802,0.06637551892519665,0.05255254290855849,0.11892806188301701
1808.06,3.3513414657195776e-09,2.451889161409608e-07,1.8211604839072976e-08,0.19583606460274672,0.024116187613547682,22.969856146875376,-0.3790013733694428,0.0649199857673398,0.04846813970507901,0.11338812546526597
1808.07,3.2513809147517185e-09,2.384576606964011e-07,1.4392773242443412e-08,0.19747331842514596,0.022323480839819675,24.164698863330955,-0.3791339122414435,0.06287840620089705,0.04714869148628594,0.11002709769968802
1808.08,2.796699778844261e-09,2.442204480401096e-07,1.5294264720824412e-08,0.20201705527066222,0.0221905622720987,25.077870518471336,-0.379248075194775,0.062348652883105024,0.0477161142376474,0.11006476700160854
1808.09,2.580868104821242e-09,2.141544747877456e-07,1.2570827553483656e-08,0.20078004700871427,0.021473248045345956,25.394987732963195,-0.37885104481145787,0.06103059939553672,0.0449460480910537,0.10597664761320694
1808.10,2.5923725970057714e-09,2.0103055869259876e-07,1.1276214698562615e-08,0.19815676767260007,0.020859096348901405,24.6775569058647,-0.3785489067618396,0.058351635735658366,0.042338308825752666,0.1006899445657608
1808.11,2.1829740535554684e-09,1.9903391271332565e-07,1.1937939824845086e-08,0.19163565566891583,0.02072135898215233,23.039410450545716,-0.3784617718211422,0.058186969519959,0.042700109003671674,0.10088707856301912
1808.12,2.0293753273601655e-09,2.0091622441308647e-07,1.2354790479506274e-08,0.18517113141756764,0.020659537685927373,22.045208445010747,-0.37878819953376514,0.05830422189948663,0.04317477641092083,0.10147899814292544
1809.01,2.1087387228348786e-09,2.1874169482943945e-07,1.2790087025428158e-08,0.1870723436001319,0.02052993782425726,21.159356964159404,-0.3790877359426635,0.05706325571665081,0.043710487048288886,0.1007737429244394
1809.02,2.086385038890821e-09,2.3690828253794717e-07,1.4677248233811765e-08,0.19006389544187804,0.021233349844069185,20.761726415067045,-0.3789258251707905,0.05709080364971865,0.04990292486460575,0.10699372857186125
1809.03,2.020018809025369e-09,2.4246902083433557e-07,1.6049542765772065e-08,0.1921839245496215,0.021877961677391464,20.816488955851867,-0.3787814464639307,0.05794440920668765,0.049788301231527,0.10773271057024694
1809.04,2.1155649435366473e-09,2.260321475820802e-07,1.5806829418736973e-08,0.19091372077725788,0.02192208911751252,21.291357362535216,-0.3789791364896342,0.059043511879859796,0.04895968348343597,0.10800319529773408
1809.05,2.31153557346031e-09,2.1187956427681656e-07,1.327479829072096e-08,0.19093621784674816,0.0212420526909467,22.08368806055132,-0.37918934042441715,0.05812259270961342,0.04540499894445014,0.10352759160414647
1809.06,2.3279870529249853e-09,1.987222255158249e-07,1.0479647589474868e-08,0.19295845926632965,0.020678286820337725,23.17952194675317,-0.37917238049401636,0.057057732383053755,0.043915492430453666,0.1009732246335834
1809.07,2.127521421545732e-09,1.9167334321691394e-07,9.744319599666819e-09,0.19663255943502744,0.02056612531197618,24.519555708031536,-0.3790799524513545,0.05577942137147332,0.042291646417038135,0.09807106794734327
1809.08,1.9382446289063194e-09,1.860920542633596e-07,9.588993816936674e-09,0.20133054344804371,0.020782940604133767,25.638415954475214,-0.37905527037723374,0.05482803303478941,0.04133682503057435,0.09616485810360731
1809.09,1.7932362987469986e-09,1.7350198792620845e-07,8.828310906751248e-09,0.20336981662591963,0.020806476894858112,26.12042653444739,-0.3790494575516174,0.05405714043508291,0.03957991668791985,0.09363705703959935
1809.10,1.7270427293267648e-09,1.5980866349160868e-07,8.183944417745593e-09,0.19927450081065073,0.020646761378293108,25.329754420201887,-0.3792249250687295,0.052608286187349085,0.03763431378604861,0.09024259986808733
1809.11,1.5817282234709808e-09,1.473849676806168e-07,7.452478283752588e-09,0.19101093576974396,0.02031475049855658,23.836512307613134,-0.37896307082941144,0.051204025235993655,0.03618102764748062,0.08738505280535748
1809.12,1.4123813053672388e-09,1.4783230915042882e-07,7.2963647060690614e-09,0.18394032574553562,0.020064465876191977,22.442750359057673,-0.37868720829497543,0.05007330035764294,0.03549785965847186,0.08557115996661749
1810.01,1.2587554646352612e-09,1.9402156108593902e-07,1.0244894543106226e-08,0.19299835309434085,0.021193052973276044,21.328505180995574,-0.378381318881618,0.050338960918577196,0.042338845545286344,0.09267780641800166
1810.02,1.2187331113860735e-09,2.2808754516449196e-07,1.4639775060501249e-08,0.19347463552568106,0.022787359507378462,20.953179994596287,-0.3782903806749157,0.05274864856809698,0.05067885296467758,0.10342750140028216
1810.03,1.3871900929617291e-09,2.4397103930045136e-07,1.9212086544182562e-08,0.19741426621580885,0.024637150255481848,20.87888764108585,-0.3784483596301279,0.05628994972879511,0.05318274268625714,0.10947269241800009
1810.04,1.8224142297669331e-09,2.272433273627935e-07,1.6777647086684756e-08,0.19434218022322666,0.024337385642002884,21.25622846543165,-0.37872412760354235,0.0590771647215571,0.05097520955676331,0.11005237419388018
1810.05,2.343365984449023e-09,2.0935826695364591e-07,1.3737774271295492e-08,0.1934399598013399,0.023012550333929516,22.117634504760595,-0.37881837412352104,0.0583612581502172,0.04659121974754721,0.10495247796309912
1810.06,2.386109390574654e-09,1.9733869670230885e-07,1.196399688259748e-08,0.19487194207302164,0.02231060945616133,23.229532305179045,-0.37882608267169443,0.05708332676721162,0.04386325952599437,0.1009465863649815
1810.07,2.165324658392243e-09,1.9055289105544077e-07,1.0284475365549991e-08,0.19894613983525108,0.021866601652169967,24.60046576809194,-0.3786385551039877,0.05553096781781452,0.04194569043853998,0.0974766583601912
1810.08,1.9619682315621696e-09,1.8635156541707477e-07,9.86692791116697e-09,0.2028569279916135,0.021862964944112495,25.890405310760208,-0.3785003099177843,0.05448913540535655,0.04138348574387797,0.09587262118357096
1810.09,1.7747596047179837e-09,1.8367171332975868e-07,9.899781650916195e-09,0.2034343213199913,0.02179301994263865,26.10300734861818,-0.3785903881587671,0.05424002230132424,0.04081167613564149,0.09505169845575241
1810.10,1.7514670955253382e-09,1.711039668746303e-07,9.098162711723094e-09,0.19957798569582527,0.02146628664472282,25.254008493352536,-0.3784392367879165,0.05326749679967315,0.03905598635119385,0.09232348319685686
1810.11,1.7080232299523612e-09,1.6293863287990658e-07,8.903983284723914e-09,0.19142719367754485,0.02114043979022014,23.951952373031613,-0.3780155191936186,0.05214979561307601,0.03798808182379825,0.09013787750780058
1810.12,1.5901983751539278e-09,1.6895993501251052e-07,9.698993865727137e-09,0.18571163330302043,0.021036068252161592,22.634654893048374,-0.3777467700284256,0.051723958796337385,0.03797660488780991,0.0897005636496812
1811.01,1.5330323634664139e-09,1.9526857700257712e-07,1.2375240155618182e-08,0.18548498950585499,0.021661244327825884,21.46010312439971,-0.3775802938557839,0.052539306031116416,0.040832628670677384,0.0933719345187379
1811.02,1.571291265477332e-09,2.2130234744084753e-07,1.4766549838060664e-08,0.18948806216305894,0.022421251311399396,21.023916744611874,-0.37766216036659084,0.05396539677571097,0.0447100252020599,0.09867542207547043
1811.03,1.8416043831383636e-09,2.31635697322401e-07,1.5621478304885133e-08,0.19136970463700312,0.02286642295709371,20.88859643589045,-0.3777856287573163,0.055133742947477464,0.04748411834821556,0.10261786135445233
1811.04,2.077846795417033e-09,2.277877819534477e-07,1.4456905849758894e-08,0.19117528228914046,0.02255104642094255,21.08356054653155,-0.37782652871112765,0.05593573871505613,0.04712680171987443,0.10306254049357866
1811.05,2.217488348351676e-09,2.3111885892307957e-07,1.5238776492203705e-08,0.1939226503375098,0.022744099852356366,21.52191709390877,-0.37782420962684504,0.05700443387599074,0.048232822867551976,0.1052372566064688
1811.06,2.235015597340957e-09,2.2017609443196448e-07,1.3791236892842484e-08,0.19434371353262378,0.022301663500482963,22.579996564145233,-0.3779691733205942,0.05714967818042102,0.04628578688969697,0.10343546499278074
