Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2036,2.4810887840524092e-09,2.457422814203952e-07,1.5637144943516557e-08,0.19611975816633412,0.021335191110811697,24.24555557459603,-0.35829424380385827,0.06169699094573896,0.04861075120090344,0.11030774210935052
2037,2.2220304404490845e-09,2.3021092521202144e-07,1.4348965777969112e-08,0.19692388948141426,0.021751108885757754,24.61505531381168,-0.3573955244873257,0.05966877602293541,0.04725791720095163,0.10692669322306463
2038,2.1302325731738677e-09,2.2913066232780078e-07,1.3171726349673987e-08,0.19554658187176407,0.02160147034117262,24.591061800226854,-0.35650283917597364,0.05881385276875891,0.04695434408000566,0.10576819681267612
2039,2.1092367130847944e-09,2.3005474151041596e-07,1.2909906500914214e-08,0.19364579699896511,0.020857589180916677,24.253341930075777,-0.35586849054946423,0.05735264372226683,0.045827936586921074,0.10318058028546233
2040,2.116377115673082e-09,2.1793231880048495e-07,1.2562947733803409e-08,0.1937321222522109,0.02071775578184799,24.194710189654426,-0.3546517581724827,0.05629224244907482,0.04401563531645893,0.10030787776486694
2041,2.0703952156050025e-09,2.1833913338336604e-07,1.210081563195519e-08,0.1935421128829428,0.02091224995852407,24.581910895494786,-0.35399353100994474,0.05548355537718131,0.04351496302093705,0.09899851840181191
2042,2.193208828593476e-09,2.4034994148106707e-07,1.4099148200123857e-08,0.19478438623936908,0.021740037550390962,24.551255941408915,-0.3529163059652927,0.05706502916811774,0.045781531777397445,0.10284656092005541
2043,2.313659374962578e-09,2.404425911089759e-07,1.3634746748066216e-08,0.19292931323579876,0.02103087765589495,24.68073693097847,-0.3520809734808521,0.05756949539246761,0.045806453315555336,0.10337594869214599
2044,2.1234427054595454e-09,2.2328980946012514e-07,1.2073277292207152e-08,0.1930476081506091,0.020704688367160714,24.71950863312091,-0.3522472431578904,0.055696543329663145,0.043875464366563525,0.09957200769857637
2045,2.0087669053260573e-09,2.3235752483243782e-07,1.3138214515459755e-08,0.19489068792523825,0.021028528611572585,24.65963823158747,-0.35123812950339145,0.055406891123570945,0.04487558719179871,0.10028247833125027
2046,2.273480152659477e-09,2.3813948539018668e-07,1.2618461454886495e-08,0.19254395739240468,0.01993898360065972,24.630943649955686,-0.35061597900633784,0.05618995171565222,0.04489719939549514,0.10108715110790728
2047,2.31291532363914e-09,2.394881931992937e-07,1.3414349103963534e-08,0.19448151762476762,0.02064524840340958,25.067058550949127,-0.3505670174919027,0.057272814628076034,0.04623451248123383,0.10350732713147955
2048,2.2783192674526765e-09,2.44604727238441e-07,1.502900070580075e-08,0.19642594468883168,0.022033884453868367,24.875273654336567,-0.3488397338497233,0.05846391110187016,0.047766037472884014,0.10622994861827705
2049,2.2929568887279843e-09,2.4361808709215105e-07,1.256085959011173e-08,0.1940600482524396,0.02000256589671818,24.876188228131983,-0.3481927508034375,0.057632392027106495,0.04607107302975642,0.10370346507119844
2050,2.1846876274825807e-09,2.2690818265891033e-07,1.2939280120126771e-08,0.19555761797948848,0.021109549744590506,25.411402129284983,-0.3479137806167318,0.05656132046390087,0.04449255321799009,0.10105387370107181
2051,2.586526206195727e-09,2.5952290530933435e-07,1.979154530298175e-08,0.20008549378085497,0.024205942446871614,24.802112331561048,-0.34674419648677285,0.062158894156579554,0.04894080084145086,0.11109969501318262
2052,2.5444675393192393e-09,2.589166260423621e-07,1.4096979278283383e-08,0.1935795910763165,0.01997418386532967,24.61904605517155,-0.34557677921689295,0.060987807420134266,0.04829570023100199,0.10928350768835575
2053,2.40608266534521e-09,2.5188838341528323e-07,1.5214468265590886e-08,0.1948853653822469,0.02083715447454018,24.762986280113836,-0.34521394144270995,0.06028435870710797,0.0474831660521858,0.1077675247866573
2054,2.3852129947620785e-09,2.6403774961419726e-07,1.3913389996727499e-08,0.19279372420295074,0.02033585215665738,24.4694150970537,-0.34455305512516854,0.05988105724536291,0.04825926832223084,0.10814032556714036
2055,2.055752466669226e-09,2.2311059987612971e-07,1.1436140637524414e-08,0.1921173877247266,0.020215507113443804,24.918464026944935,-0.34304786092947065,0.055164189761881505,0.042362135612360824,0.0975263253225257
2056,2.2513287933749835e-09,2.367734253298685e-07,1.6331205365291368e-08,0.1973261935515632,0.02333537221234126,25.009696769882922,-0.34263587578669585,0.0583159669462894,0.04558580123431469,0.10390176821645818
2057,2.4361802495240306e-09,2.527278365426567e-07,1.7454297155749322e-08,0.19784637813133402,0.02265853293274214,24.744240357297603,-0.3418968732824421,0.06135992891194433,0.049029921530711174,0.11038985046498133
2058,2.1967310065312382e-09,2.364001291606648e-07,1.185264954411691e-08,0.19412744257676892,0.020044060610901103,24.89854339662739,-0.34141266886155286,0.05780260824268534,0.04592040757856943,0.1037230158389112
2059,2.140580276987458e-09,2.4209673442498516e-07,1.3883135328925655e-08,0.19553785560489223,0.02120252075284372,24.62935744660488,-0.3400781571121128,0.058368641162725554,0.04726071361802598,0.10562935479994595
2060,2.167873933451365e-09,2.3776031987024662e-07,1.2883541450730908e-08,0.19295269347538055,0.020024713646604648,24.557137777085483,-0.33915522555281113,0.05720939773968023,0.04531060785383347,0.10252000558143883
2061,2.1243544341005218e-09,2.3026547560681142e-07,1.2021690205010454e-08,0.19279579852879958,0.019862723140147764,24.919182048372623,-0.33869383504849115,0.05557985418495114,0.04333960082099355,0.09891945501499681
2062,1.9276815556223323e-09,2.261688679377433e-07,1.1488831586781378e-08,0.19425399091415155,0.020246223207785352,25.016393171046293,-0.33762719031040245,0.05446158804940359,0.04310442964647244,0.09756601772874435
2063,2.215976693273412e-09,2.3916426872447274e-07,1.642027875576885e-08,0.1986853326661734,0.02287419896386068,24.9192357495168,-0.3366723102996377,0.05832646287705465,0.04661761081908539,0.10494407371016057
2064,2.3514491136810333e-09,2.551183035072542e-07,1.4845563460608239e-08,0.19416875812602233,0.02103416241550662,24.990805551175807,-0.3360982483389421,0.059926296826911814,0.04842151552223022,0.10834781234115147
2065,2.257733063353767e-09,2.4440483143488285e-07,1.3161836894538709e-08,0.1948765573701248,0.02025998067350394,25.098345518754666,-0.3355879467850929,0.05819401083658804,0.04716290988750482,0.10535692071924373
2066,2.314098894961947e-09,2.5168409135617604e-07,1.699122637319093e-08,0.19710828875340305,0.02228636189116148,24.957428726250257,-0.33473729805614644,0.05965482345241204,0.0478234886711597,0.10747831211212179
2067,2.1904812091638733e-09,2.3811727967285523e-07,1.2349559383946673e-08,0.19396253254405615,0.019589125052966016,25.01149258343457,-0.3337771032752284,0.05704656924879303,0.04520902695322273,0.10225559622574464
2068,2.1622788213961545e-09,2.427369588785037e-07,1.5422211152777028e-08,0.19427545495926246,0.021435802287371308,24.947056999665094,-0.33303954780673745,0.0574942995128021,0.046355569783800184,0.10384986930402333
2069,2.2569382389799795e-09,2.4309976897621294e-07,1.4535054754110223e-08,0.1951043850037745,0.021290446950459178,25.209000319763074,-0.3316931629782589,0.05820917095835132,0.04688331368858162,0.10509248464311842
2070,2.1307463320738836e-09,2.399960891109465e-07,1.313856901607765e-08,0.19459476713569543,0.020935661895965407,24.9097218862196,-0.33079063470170117,0.057793444275438165,0.04746325066203284,0.10525669494749366
2071,1.9887198962086045e-09,2.3548944496265312e-07,1.2253291201080625e-08,0.19377320592136993,0.020403937366297392,24.59608861474059,-0.33020861431507004,0.056169459122428815,0.04636821885585032,0.10253767796340603
2072,2.135454318203707e-09,2.38538393914614e-07,1.2354204623309467e-08,0.19169680458790272,0.019460606745072575,24.59757352477153,-0.32947762351240967,0.055328719976665296,0.04470047985516962,0.10002919980734731
2073,1.7177261484889642e-09,2.0711208876412873e-07,1.0132746009242674e-08,0.19337535352215676,0.019167752505544203,24.898530193863483,-0.3293136309692686,0.05064007562669168,0.04016531233434889,0.09080538798630228
2074,1.9649811283031534e-09,2.3181173890467395e-07,1.2876306060002438e-08,0.19365538252917094,0.020590226962111914,25.113452523686572,-0.32788485679979973,0.053627957926499874,0.04406404869200997,0.09769200659611348
2075,2.0779488522210522e-09,2.371489656086674e-07,1.2208460362219778e-08,0.1930729985180881,0.019935757876243704,24.91872005488904,-0.3264815013902666,0.05498708692481969,0.045264522648633156,0.1002516095591034
2076,2.349304024247289e-09,2.517902872847064e-07,1.6599790431793295e-08,0.19788313085271922,0.0223736754659202,25.086928330639836,-0.3259744166810405,0.05879410148072417,0.049513027079545524,0.10830712858096696
2077,2.058191081061365e-09,2.400655953589067e-07,1.2241655515883554e-08,0.19508215428769002,0.02055368037800838,24.814132170360025,-0.32543270639458804,0.05659090872232685,0.04714355726392631,0.10373446597888832
2078,2.290690538626392e-09,2.5255518775586207e-07,1.4157276376817788e-08,0.19364266770252084,0.0204422453411775,24.557644999509943,-0.32545893556803634,0.05742391340794759,0.047686892369887324,0.10511080579095468
2079,1.8953259406055574e-09,2.095974177985651e-07,1.0870805007156384e-08,0.19295404772812086,0.019798292530768355,25.01490045317753,-0.3246231550359217,0.05280654365754223,0.041672465213249854,0.09447900890235601
2080,1.9020692793259073e-09,2.2489711636315077e-07,1.3099700665416479e-08,0.19551047321983658,0.021508493448374275,25.197974876819714,-0.3233825787024471,0.05369174510636498,0.04415508169815254,0.0978468268138633
2081,2.0197475423404848e-09,2.3739656660968413e-07,1.2819709315581772e-08,0.1954995715945431,0.020753132494112,25.00545755797639,-0.32169608703024305,0.055374191782557265,0.04670958565983672,0.10208377741582185
2082,2.330260006107772e-09,2.476542875441426e-07,1.5478056374943134e-08,0.1959720768820112,0.021693878170802965,25.151444138870215,-0.3211579786928119,0.057791059738327426,0.04792183297455668,0.10571289273315528
2083,2.159658107208938e-09,2.405961576823717e-07,1.557300309855804e-08,0.1965477927529351,0.02183131335535199,25.058316307058714,-0.3201332738427426,0.05746031334802424,0.04734610769657527,0.10480642105401122
2084,2.2276038391428475e-09,2.510980818678986e-07,1.4495545460536474e-08,0.19527620735095533,0.020901258536143833,24.99187461482327,-0.3190317840622933,0.05756872274222024,0.04764133808023147,0.10521006077247057
2085,1.9799192642558326e-09,2.356169756150669e-07,1.171669079826929e-08,0.1940611213037676,0.019658056879659887,24.83532398429215,-0.3183991593300672,0.05457981484668286,0.045305006412055454,0.09988482124905067
2086,2.0314678928309737e-09,2.3568989160417525e-07,1.2361292624499564e-08,0.1927874695831743,0.01991181661696162,24.780168594171368,-0.31778593781419984,0.05395696599079849,0.04457684126328565,0.09853380721686171
2087,1.9527551805613295e-09,2.2190149444747696e-07,1.2833222347055965e-08,0.19556095416657912,0.020551545626603607,24.93813081107146,-0.3169775622207472,0.053462690451930826,0.044049932841829655,0.097512623315117
2088,1.974555797218286e-09,2.3462011310773016e-07,1.2768797020584727e-08,0.19544784479674715,0.02055958969165442,24.600906045650603,-0.3158399382849855,0.05418184148556645,0.04563925795127962,0.09982109941858208
2089,2.2139782063944458e-09,2.4596111849875184e-07,1.4067747977548506e-08,0.19491611455844685,0.020408280006040388,24.83127184332754,-0.3147674726589748,0.05663046493161764,0.0471857499179362,0.103816214827903
2090,2.276959258826752e-09,2.4653141574274177e-07,1.3489400049148388e-08,0.193841520897074,0.020037101080096393,24.653995876855944,-0.31410819465199064,0.05718644364663128,0.04712420901364215,0.1043106526799062
2091,2.182920455747873e-09,2.453470318274006e-07,1.4253261798479223e-08,0.19431157024946347,0.020610126958804917,24.64254365169839,-0.31312552876439786,0.0563718023310567,0.04521222917747703,0.10158403151465407
2092,2.0428784868980148e-09,2.2898569361644867e-07,1.261837155646872e-08,0.19399160865262058,0.019936500059345615,24.81718202410023,-0.3126144645748401,0.05535011874352611,0.043947936963543315,0.09929805573437668
2093,2.0801375033272205e-09,2.3734323396572077e-07,1.399526950355796e-08,0.1958446131778805,0.020867419271454857,25.11398879319782,-0.3119011302558415,0.05623036295847635,0.0462186515595713,0.1024490145786271
2094,1.8573247832453548e-09,2.3085579159784583e-07,1.0912843391849193e-08,0.1935681962790531,0.01975079106704389,24.851326004452716,-0.3108086847951124,0.053736597331995796,0.044562488417638456,0.09829908573310771
2095,1.8753724644352888e-09,2.2696882918496903e-07,1.0638961883146044e-08,0.19273897280407026,0.01945855050626762,24.875490270282356,-0.3100420951909461,0.05214258649441614,0.0424835196029276,0.09462610608796013
2096,2.2821043175890593e-09,2.546942527420196e-07,1.4939305917293768e-08,0.19404869093886054,0.020708553582351477,24.375002112667755,-0.3088618397338157,0.056572543532270564,0.046568494226432146,0.10314103783933552
2097,2.0899407166362533e-09,2.309219789111391e-07,1.2491485328455455e-08,0.19265304522823942,0.019678969496794787,24.641410696685075,-0.3082384734057011,0.05472106300932908,0.043897717562262545,0.09861878056391339
2098,1.7970066543143728e-09,2.132013578322678e-07,1.0942603674053919e-08,0.19333465490084575,0.01964681668077852,25.47790266264145,-0.30742905690816164,0.05166182525841553,0.0415924775815952,0.09325430279621978
2099,2.056283034016796e-09,2.3629584081271286e-07,1.5960550300427113e-08,0.1990049176520352,0.022072792967252963,25.377040422675922,-0.30597920140451923,0.055577350912834216,0.046327752409756444,0.10190510331795583
2100,2.475146221384256e-09,2.6173823536845675e-07,1.6767237857190907e-08,0.19864191342070361,0.02258880077302003,24.985978850371648,-0.30479480980161905,0.06052512737349249,0.05092769915834027,0.1114528265036779
