Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2015.01,2.1816976821503284e-09,2.519948397223765e-07,1.4714677645035936e-08,0.18531798297165758,0.02085561229677699,22.1552093370283,-0.37432842836989777,0.06063211121581269,0.04835070715371821,0.10898281828466967
2015.02,2.4097890870357152e-09,2.763845053422421e-07,1.5806019591035876e-08,0.1892744903022329,0.021121672157941713,21.726412185282168,-0.3742755858024832,0.060854146117531746,0.05070642216410059,0.11156056822989358
2015.03,2.4483611015057483e-09,2.955325579322058e-07,1.890141537814711e-08,0.19447121054216848,0.022256817551155102,21.70787483242443,-0.3741993071986885,0.06219162853991552,0.05433046028788337,0.1165220886976895
2015.04,2.583087520936386e-09,2.8996335138117903e-07,2.1216461034453314e-08,0.195626049045233,0.023501211908194687,21.88853063439822,-0.37420165599042327,0.0644726165536912,0.0548859972721109,0.11935861398670941
2015.05,2.82002858547121e-09,2.6799883437959175e-07,1.9436210710960473e-08,0.1932196248580649,0.0234538379350637,22.754510955928005,-0.3743472485340265,0.06520029781345592,0.05240765570606599,0.1176079535246683
2015.06,2.997174750313994e-09,2.415629285275292e-07,1.2477838342606737e-08,0.1923276799174052,0.021255995918067067,24.13900550669001,-0.3743768236045467,0.06350022093936178,0.047480191111468464,0.1109804119643451
2015.07,2.8836863216282456e-09,2.3198822612869363e-07,1.0940165914963486e-08,0.19765254629452636,0.020613996320595535,25.509240537304144,-0.374234931211395,0.06161014551316064,0.04595531741686365,0.10756546288326926
2015.08,2.4893245226679393e-09,2.2547593079850067e-07,1.1170138335726335e-08,0.20183553446693697,0.02075724487562971,26.561747683251138,-0.3742083481225478,0.06045440502529521,0.04479409596003694,0.10524850101980794
2015.09,2.288626715706631e-09,2.109592199940304e-07,1.0479075646229553e-08,0.2021371560748623,0.02072011975281487,26.974928746504382,-0.37424551011837587,0.05915312614719629,0.04259319034696197,0.10174631644648076
2015.10,2.1790747675865595e-09,1.955525541852623e-07,9.721250742545804e-09,0.19871347234856052,0.020503972032036265,26.26238867136233,-0.37410074734905424,0.05746241729016535,0.040794993147139164,0.0982574103724441
2015.11,1.9913569746675275e-09,1.8784309179822454e-07,9.493026886606248e-09,0.19178610962836748,0.020297332099553377,24.731634461452693,-0.37368294716967126,0.05583337471692203,0.039291994988371104,0.09512536969160232
