Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1601.01,9.299098864909528e-10,2.9912996311163855e-07,1.4009052995412784e-08,0.08289935552078743,0.010042156965465626,21.891002196662793,1.1238507401276885,0.0426253855042032,0.04548742923251333,0.08811281468204464
1601.02,9.659279880719606e-10,3.408878358914236e-07,2.054105107217338e-08,0.09617797840777757,0.014216457715975527,21.615403812938748,1.1238060005873558,0.04614407010248717,0.05330485522712786,0.0994489252704129
1601.03,1.0890127424526854e-09,3.8230324217597796e-07,2.9991143187275666e-08,0.10424215480093457,0.018558779825757328,21.759358034139428,1.123708213175025,0.05493702480589,0.05926461827058278,0.1142016431401974
1601.04,1.3394312051377538e-09,4.203706889228104e-07,2.8211342679366657e-08,0.10488897143992187,0.015439387263551377,22.539419849440595,1.1235618577162831,0.06637999841105273,0.05264483966120622,0.11902483810194996
1601.05,1.6320748864731204e-09,4.279071697470542e-07,2.2182146009136015e-08,0.10288762960323548,0.011421292634300221,23.142989633900736,1.1236793031659214,0.06888441751361786,0.04869146041835904,0.11757587807101834
1601.06,1.5865678537534493e-09,3.956928432654742e-07,1.783286944209211e-08,0.09786953543784581,0.010207573071336476,24.374459752441155,1.1235552070072499,0.06300332292603739,0.049717591103725395,0.11272091386318195
1601.07,1.4432274638455695e-09,3.6202937126938423e-07,1.5436443853258896e-08,0.0929847911247537,0.00972485331096512,25.505329490124037,1.123524217933905,0.05702416251868945,0.05019444978934131,0.10721861231361227
1601.08,1.313454073954014e-09,3.372298031612213e-07,1.2436034418651231e-08,0.08846444219043198,0.008925416408956575,26.294651464230014,1.1235665781417572,0.0533745491846266,0.0486915998042934,0.10206614895879029
1601.09,1.2322518573890809e-09,3.092107742947773e-07,9.521761720943013e-09,0.08165708536631543,0.007516726785382166,26.3109252923068,1.1235064964712829,0.048024558158243566,0.04569705124498263,0.09372160934957327
1601.10,1.1468638846907537e-09,2.8647352618506736e-07,9.650992481172705e-09,0.07529326551331601,0.007141937526435313,25.30526770630797,1.1235022214839643,0.04478623223644868,0.0432515806324994,0.08803781288060777
1601.11,1.0385671029538636e-09,2.6661859945702424e-07,9.49019942109982e-09,0.0715236131909494,0.006853555996573084,24.15929318728185,1.1234768895953469,0.04188980631587748,0.040639979651400635,0.08252978598939148
1601.12,9.896505453572616e-10,2.607509674162939e-07,9.89507692795433e-09,0.0715228930794758,0.007191700250582866,23.061029365533084,1.1235854005351034,0.039934239968288036,0.04059558348643604,0.08052982352303822
1602.01,9.306025585281817e-10,2.855386102614901e-07,1.2328751595123879e-08,0.07881109175537442,0.008954977984485971,22.36387105218093,1.1235593935142032,0.04102231070436509,0.045267589978874256,0.08628990076416555
1602.02,9.506182150133645e-10,3.219709590905171e-07,1.9647509012358373e-08,0.09159243585425321,0.013428163185792695,21.7772666604416,1.1236114086748847,0.04325773960253236,0.050749555608707864,0.09400729526345783
1602.03,1.0246215119186546e-09,3.793644486331686e-07,2.9230883764179613e-08,0.10218582875179395,0.017458928202058403,21.82613606881544,1.1238363551850001,0.053387765810709864,0.05712754951008235,0.1105153151814827
1602.04,1.2885332604981628e-09,4.171097846493083e-07,2.9216254034837138e-08,0.10830439670583364,0.016476727086552234,22.155379718119736,1.1238552435512776,0.0659771604027274,0.05433945480417882,0.12031661522625652
1602.05,1.5462215987804843e-09,4.488299131554082e-07,2.7436234215059465e-08,0.10815037766337005,0.01388564969236228,22.797712852304073,1.1237255366910133,0.07215580749538683,0.052489246102386596,0.12464505351782744
1602.06,1.5899298108149858e-09,4.26293545120626e-07,2.0156428805395216e-08,0.09948037276639873,0.010382926796008513,23.94850465193829,1.1236391598724285,0.06933368334503899,0.049536863404526274,0.11887054674746912
1602.07,1.5700348979331485e-09,3.7841168517792947e-07,1.6020250042461832e-08,0.09340983066166847,0.009479880782986375,25.189926052984287,1.123619068516979,0.05975382999103996,0.049736621842972756,0.1094904517819033
1602.08,1.3963017421030837e-09,3.4295811013524275e-07,1.370902095374618e-08,0.08908092497839243,0.009228583001112456,26.05215629721635,1.123542795898716,0.05375787709449926,0.04878424537920452,0.10254212237839117
1602.09,1.27126191254932e-09,3.2119448651501964e-07,1.2360708785308391e-08,0.08369579375242026,0.008659794538337515,26.004355170728232,1.1236398693524319,0.05039177464968545,0.04689561009674751,0.09728738469030894
1602.10,1.1799046940695442e-09,2.884068917082889e-07,1.038220863471521e-08,0.07708075301705304,0.0078004501563984415,24.999835695068477,1.1238184467284589,0.04727474448387904,0.04352267770927876,0.0907974222792169
