Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1876,2.3575591165446884e-09,2.3007038501385888e-07,1.82245107085995e-08,0.19917471949885102,0.024943304271858428,23.18613605420708,-0.360424640625249,0.05974793395460685,0.047095714212832006,0.10684364816102182
1877,2.6135711922818115e-09,2.401862421002855e-07,2.0752553759105617e-08,0.19906482332507194,0.025924914748539807,23.181573450229838,-0.3606711734160654,0.06393588402487455,0.04921286977982708,0.11314875386024775
1878,2.654735475801034e-09,2.4720935467431503e-07,1.7573469636436904e-08,0.19434363619661066,0.022582004856562695,22.89893451221803,-0.36128743220693355,0.06359314983517059,0.04997751228762915,0.11357066209863949
1879,2.5856539901988508e-09,2.4067407270427936e-07,1.7456164245535446e-08,0.19650699443670816,0.023521177173719602,23.066436952816417,-0.3614582177921241,0.06347114962014987,0.050381986430987125,0.11385313606924587
1880,2.0960962381550068e-09,2.1516701730536667e-07,1.4727576868730864e-08,0.19522769770600878,0.02315635719056285,22.928243690422036,-0.3610490146518152,0.058596029588630805,0.04523831942698837,0.10383434902163209
1881,2.0424190752300685e-09,2.1239773244164764e-07,1.2986565684346252e-08,0.19346400315172382,0.022216224514662625,22.97536414239464,-0.3608436422963804,0.05710265167301499,0.044544304073330904,0.10164695578671713
1882,2.1658033259295148e-09,2.1456425694120908e-07,1.3880728846927797e-08,0.1927059164827443,0.022026797836524146,22.554057425530306,-0.3611784483894895,0.05732825367024916,0.0442798436540088,0.10160809739091518
1883,1.968663039727233e-09,2.0103582433963493e-07,1.2033987195487205e-08,0.19183362579754004,0.021197234020486257,22.56281847559781,-0.36135304676744334,0.05493976939635125,0.04201948776141395,0.09695925713533966
1884,1.980541415358075e-09,2.0175960119995953e-07,1.3093410658328463e-08,0.19221593371899126,0.022166402881068,22.68119020710056,-0.3609299236088863,0.05523531542362448,0.04213214012288078,0.09736745558649486
1885,2.415292178938092e-09,2.3188402613010418e-07,1.7755680276037785e-08,0.19601055229639172,0.024444214124890538,22.701126991797604,-0.3607445530257767,0.0603818494570009,0.04670398968684497,0.10708583908689272
1886,1.991267974280855e-09,2.0270091735620904e-07,1.2342643350786998e-08,0.19358125819156222,0.021995712532506224,22.876094237939867,-0.36086696776932475,0.05658714162229563,0.04337387554531127,0.09996101718592258
1887,2.3014996968242058e-09,2.348433332058089e-07,1.638855125178215e-08,0.19500642841170723,0.023135879654873095,22.789052637227442,-0.36139798635604087,0.058736804151066545,0.04629607341196466,0.10503287758503298
1888,2.1107039736765443e-09,2.0718763129218386e-07,1.2320925810835632e-08,0.19274691854534343,0.021643565520843705,22.882881708763634,-0.36174575516627144,0.05624351926511889,0.04342215089740852,0.09966567016292882
1889,1.9584440334670474e-09,2.0936478914792472e-07,1.2412986998983584e-08,0.19370161079064172,0.02167305551501562,22.888040674171744,-0.3619976575046797,0.05514163452627611,0.04368036160905389,0.09882199617185046
1890,2.0645655933837833e-09,2.0687900534291012e-07,1.3674775657818206e-08,0.19453807263260217,0.022067280355043295,22.83807208291866,-0.36266690220203235,0.05577685814794161,0.04362891936373078,0.09940577750773706
1891,2.256489323171262e-09,2.1554221951063936e-07,1.64774764111e-08,0.19558099033605356,0.023811209467911907,23.083901360101695,-0.36224318863176813,0.05837881693284557,0.04516572509391889,0.10354454199461505
1892,2.935580022004929e-09,2.4733373018355845e-07,2.5401654365034163e-08,0.20552753492845202,0.030545957709104368,23.025958958349648,-0.36157734764766314,0.06695384210999923,0.05052459036261234,0.11747843245625163
1893,2.7710617815728664e-09,2.555845906002781e-07,1.876102835449075e-08,0.19582369874646618,0.023954883382689526,22.7591129447346,-0.360924856907082,0.06688624638924545,0.051924161583142676,0.11881040795986192
