Bigeye Mahi BlueShark Skipjack Yellowfin Albacore StripedMarlin Wahoo Swordfish BlueMarlin Lancetfish Opah
1950 12.252277973899 23.4445686020852 12.252277973899 12.252277973899 12.252277973899 12.252277973899 23.4445686020852 23.4445686020852 12.252277973899 23.4445686020852 12.252277973899 12.252277973899
1951 12.3690564976571 23.6778053564051 12.3690564976571 12.3690564976571 12.3690564976571 12.3690564976571 23.6778053564051 23.6778053564051 12.3690564976571 23.6778053564051 12.3690564976571 12.3690564976571
1952 12.3574093153587 23.6542989645098 12.3574093153587 12.3574093153587 12.3574093153587 12.3574093153587 23.6542989645098 23.6542989645098 12.3574093153587 23.6542989645098 12.3574093153587 12.3574093153587
1953 12.2242224715435 23.3854238712595 12.2242224715435 12.2242224715435 12.2242224715435 12.2242224715435 23.3854238712595 23.3854238712595 12.2242224715435 23.3854238712595 12.2242224715435 12.2242224715435
1954 12.1915286588038 23.3199787387348 12.1915286588038 12.1915286588038 12.1915286588038 12.1915286588038 23.3199787387348 23.3199787387348 12.1915286588038 23.3199787387348 12.1915286588038 12.1915286588038
1955 12.2716033145951 23.4803748923669 12.2716033145951 12.2716033145951 12.2716033145951 12.2716033145951 23.4803748923669 23.4803748923669 12.2716033145951 23.4803748923669 12.2716033145951 12.2716033145951
1956 12.4335851404347 23.8037858451297 12.4335851404347 12.4335851404347 12.4335851404347 12.4335851404347 23.8037858451297 23.8037858451297 12.4335851404347 23.8037858451297 12.4335851404347 12.4335851404347
1957 12.3124696170182 23.5621455677296 12.3124696170182 12.3124696170182 12.3124696170182 12.3124696170182 23.5621455677296 23.5621455677296 12.3124696170182 23.5621455677296 12.3124696170182 12.3124696170182
1958 12.2758902327644 23.4880048826909 12.2758902327644 12.2758902327644 12.2758902327644 12.2758902327644 23.4880048826909 23.4880048826909 12.2758902327644 23.4880048826909 12.2758902327644 12.2758902327644
1959 12.3730598067076 23.6819770738014 12.3730598067076 12.3730598067076 12.3730598067076 12.3730598067076 23.6819770738014 23.6819770738014 12.3730598067076 23.6819770738014 12.3730598067076 12.3730598067076
1960 12.3440852886551 23.6240312792503 12.3440852886551 12.3440852886551 12.3440852886551 12.3440852886551 23.6240312792503 23.6240312792503 12.3440852886551 23.6240312792503 12.3440852886551 12.3440852886551
1961 12.3035315930441 23.5417854151384 12.3035315930441 12.3035315930441 12.3035315930441 12.3035315930441 23.5417854151384 23.5417854151384 12.3035315930441 23.5417854151384 12.3035315930441 12.3035315930441
1962 12.3640153144432 23.6627074509313 12.3640153144432 12.3640153144432 12.3640153144432 12.3640153144432 23.6627074509313 23.6627074509313 12.3640153144432 23.6627074509313 12.3640153144432 12.3640153144432
