Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2015,1.0297308110377721e-09,3.5177424625633724e-07,1.6510907932231566e-08,0.0870652149201445,0.010651406035390438,24.17043507921804,1.0874478848982252,0.05297460747819447,0.04770281591423506,0.1006774234197112
2016,1.0333288207412925e-09,3.476231329659399e-07,1.6138913760812036e-08,0.08742578128326352,0.010881110896285765,24.51449109743794,1.0877143977733394,0.05077470419621244,0.047750555784727124,0.09852525995805723
2017,1.0747355848758925e-09,3.622393565656498e-07,1.8743229229611112e-08,0.09268915018761292,0.012474435656142896,24.079640357224253,1.0878776288641203,0.0553907758986526,0.04946472753647491,0.10485550338467674
2018,1.0217050727655544e-09,3.4880287412047217e-07,1.590786899188124e-08,0.08730463913054957,0.010427276496172264,24.110687630814294,1.0899006457707159,0.05363671848082439,0.047847135935270645,0.10148385438745539
2019,9.7155047283728e-10,3.32718908689448e-07,1.4939102040851315e-08,0.08613152659695372,0.010259752805916365,24.227179610463637,1.0905520553812347,0.04915678012305468,0.04753080200383781,0.09668758214080293
2020,9.274690521670872e-10,3.2358821034423686e-07,1.3985903720769257e-08,0.08427987727591398,0.009833360622697086,24.618857826584165,1.0911721034949509,0.04680035766437657,0.046193474445217736,0.09299383210793537
2021,1.0583330250503754e-09,3.5960621476985825e-07,1.9751414349851394e-08,0.09264099737950982,0.012865878105082884,24.26165565473474,1.0922208788363574,0.054529286082840266,0.04943862748386554,0.10396791359249886
2022,1.0733178912340322e-09,3.649408472625842e-07,1.9242022856404253e-08,0.0894812425281208,0.011646588146334508,24.3539274962263,1.0930734584232795,0.055791475382430546,0.04865621907506528,0.10444769445908601
2023,9.915445427541022e-10,3.467097799482648e-07,1.7141987583987625e-08,0.08751696902818308,0.011170261070611384,24.25475492181279,1.0928715189023388,0.05267759934759606,0.04783517570280196,0.10051277509020697
2024,9.557723303440335e-10,3.3662507762674694e-07,1.4529150579896703e-08,0.08578314882242705,0.010096753882485944,24.37788337552252,1.0929889897539085,0.04976236878047693,0.04751529484519187,0.09727766362590706
2025,9.086087355452783e-10,3.256428862156199e-07,1.3038357608767991e-08,0.08335426711189181,0.00925943583165586,24.587140288988067,1.0935817842125,0.04604282186901273,0.04631618856369621,0.0923590104675384
2026,1.0300000056770408e-09,3.60068285275186e-07,1.8260574082213084e-08,0.08976500107863337,0.01140658651194832,24.405573826307542,1.0946197216669222,0.05357170330326547,0.04890153721847868,0.10247324055495181
2027,9.784828073039051e-10,3.4030045481737097e-07,1.6061115388540363e-08,0.08642841361605706,0.010425862929687571,24.219901386441148,1.0957666987542762,0.050944730639037566,0.047717101349110856,0.09866183197266437
2028,9.028437938537757e-10,3.237202410149235e-07,1.4349730229894507e-08,0.08447392214173617,0.009780413161242995,24.40329881467621,1.0959356311785198,0.047640499834036204,0.04677552903075244,0.09441602888048124
2029,9.694856006937896e-10,3.4871520096450146e-07,1.6995241166738305e-08,0.08825005336837542,0.011040002336656252,24.649477088390245,1.09638834664675,0.05098451028255157,0.04767846947333703,0.09866297971421872
2030,9.702720226176622e-10,3.3898604213484853e-07,1.636857255822953e-08,0.08655225213807154,0.010937681528249183,24.72690747863255,1.0973112386925958,0.04945666502422944,0.047201514184050275,0.09665817920026125
2031,1.0234340140517769e-09,3.60097016038045e-07,1.9872360251828242e-08,0.09122459967296066,0.012417131580189235,24.538134242817474,1.0966146512087176,0.05403603022371936,0.0485562669352756,0.10259229713425914
2032,9.955551667624025e-10,3.4557598401862095e-07,1.802231983494168e-08,0.08790170875711463,0.011455321817989693,24.394621974964945,1.0968279408114263,0.05347638747385284,0.048060254940818004,0.10153664241815895
2033,9.221940682084609e-10,3.2614335800970645e-07,1.5843723546613595e-08,0.08572988719418169,0.010888968279170658,24.68627117314963,1.0965368806573286,0.04861125169486608,0.04685635915476354,0.0954676108739042
2034,1.0132960857494914e-09,3.5623080053407677e-07,1.9712252613437628e-08,0.09081956092658833,0.012247843144981575,24.54726097452623,1.0967685901443358,0.05324223715840092,0.04912229269390838,0.10236452985647425
2035,9.824053526585203e-10,3.443901231937564e-07,1.7248510291616937e-08,0.08652188737058299,0.010870642198815192,24.472220773884697,1.0977265630602324,0.05230894133219294,0.04743058448670775,0.09973952581314327
2036,9.236244734891852e-10,3.3157902316885264e-07,1.5737944191606126e-08,0.08609322105784158,0.010803489880052324,24.746237151936935,1.0975027292414594,0.048560809046960064,0.04740562269554249,0.09596643170097519
2037,9.247952229955341e-10,3.372871565656731e-07,1.602531032492812e-08,0.08734293066804862,0.010894078011033731,24.825944529423612,1.0983432072013726,0.04894214623940882,0.04762698212054855,0.09656912830887092
2038,9.701290345507503e-10,3.48007883199002e-07,1.777068048112209e-08,0.08841429349579709,0.011292410741760593,24.530575831002256,1.0990651629389883,0.052638624177255726,0.04829649242016027,0.10093511660425473
2039,9.830210799133611e-10,3.47901562296492e-07,1.810356391307481e-08,0.08754618599600135,0.011470408744386313,24.509320761674363,1.0990934532024754,0.05232381960186697,0.04847460997410618,0.10079842960787626
2040,8.919781006203684e-10,3.2491704575233694e-07,1.40161116452253e-08,0.08326052691107819,0.009579910618445112,24.648375185535034,1.098256449636714,0.04738524581089328,0.04664517938237833,0.09403042521403054
2041,8.826058786251063e-10,3.2920038101179146e-07,1.422646310118708e-08,0.08549182031847924,0.010147220349562105,24.87492850758282,1.0983787661844724,0.04614202625984376,0.047002097845545016,0.09314412408252597
2042,9.283032992527118e-10,3.413490554720242e-07,1.5871822331457165e-08,0.08790688866157897,0.010796708278888985,24.693321568967036,1.0997175516077697,0.049605656763062035,0.04771317517581649,0.09731883189618386
2043,9.512783391067323e-10,3.433082115974757e-07,1.808357367074523e-08,0.08757848808251811,0.011380891137118794,24.683837612407462,1.1006536122783308,0.05215286588069932,0.04760285177008774,0.0997557176582737
2044,8.853266246886961e-10,3.271618947300251e-07,1.515345935892608e-08,0.08365859305848285,0.009862148100743142,24.72096397942619,1.101080668516507,0.047819520101911726,0.04643629003845994,0.09425581015514785
2045,8.531615376673659e-10,3.1394291221744547e-07,1.3718748253885569e-08,0.08253513220003171,0.009579957348462448,24.927329817324324,1.1002128894657999,0.04408550388777043,0.046056074456496475,0.09014157833393464
2046,9.228802263831813e-10,3.395650554151739e-07,1.7820490698285972e-08,0.08838809063150527,0.011398494266035055,24.720666183729502,1.0998204474449558,0.04971535754218117,0.04778835483583561,0.09750371243101695
2047,9.747592256129268e-10,3.4447360575843284e-07,1.9163370131497295e-08,0.0874675692628794,0.011761719028146822,24.8435775501234,1.1010696151624895,0.05188017015637605,0.04777307121891492,0.09965324135144153
2048,8.929632506295928e-10,3.195171433803029e-07,1.6046127173194413e-08,0.08397851485321411,0.010569162753155502,25.063436238277465,1.1021123762072207,0.04738156804575289,0.04596468707831126,0.093346255093955
2049,9.053756806946352e-10,3.31632406304108e-07,1.698447319749581e-08,0.08561551320853655,0.011103834567218059,25.0610127305643,1.102052253291482,0.04833396580116612,0.046607253327947414,0.0949412191469088
2050,9.39077907964555e-10,3.426484737324199e-07,1.734253653326302e-08,0.0866106587597223,0.011098445660500634,24.768423292865787,1.1023492755098399,0.05029320623744874,0.047436101113006245,0.09772930737161158
2051,9.072926767210458e-10,3.2814607153808633e-07,1.661403520214978e-08,0.0861377875548263,0.01117918013601213,24.78971354196037,1.102372018213177,0.0492154525177975,0.04721000276664339,0.09642545531583141
2052,9.530471392744927e-10,3.470211115853858e-07,1.8500959270074405e-08,0.08688711011221022,0.011395676344997262,24.73069281617568,1.1027376913992946,0.051653570509521435,0.04766056589925791,0.09931413640283894
2053,8.817111948219547e-10,3.2571217516800546e-07,1.4691696361187851e-08,0.08325953141532276,0.00989247001177084,24.870558780641545,1.1042233055340842,0.046808719651138225,0.046425537266536844,0.09323425689031112
2054,8.514804742110861e-10,3.1962471040720933e-07,1.358532493030699e-08,0.08245222830012343,0.009413896052378698,25.047010652760374,1.105532264465348,0.04428983265059913,0.04595999729377103,0.09024982986441094
2055,8.949294650325849e-10,3.295840189527005e-07,1.599296133902883e-08,0.08491485745692388,0.010581074053638931,25.126223346877808,1.1063771033041248,0.04670387183992608,0.04635668907457189,0.09306056088457366
2056,8.785524354435613e-10,3.194440086756882e-07,1.5142903298300997e-08,0.08320814513108508,0.009993073566864593,25.164055746494828,1.1077142230727586,0.045541005711606415,0.046037852197285574,0.09157885786578485
2057,8.479368001323288e-10,3.248314489536695e-07,1.4209505555027036e-08,0.08324704952368446,0.009314441896084144,24.680341413691277,1.1086942647614784,0.0464464414489305,0.046817887304694876,0.09326432876319019
2058,8.371361851397909e-10,3.182190360611701e-07,1.4074636564175334e-08,0.08250954074264692,0.009253290398216044,24.598184445303833,1.1098052581870748,0.04534058299092214,0.04657369623852958,0.0919142792293552
2059,7.964424219932463e-10,3.0537139914385386e-07,1.2056718239830177e-08,0.07990270177833969,0.00841954517840055,24.97740912092263,1.1102384414534636,0.04142318322095428,0.045402418943530025,0.086825602186674
