Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1898.01,1.8312388751216332e-09,2.231301867648479e-07,1.4408143754107967e-08,0.1864896766781019,0.0218906453546184,21.271412091755476,-0.3607206061719923,0.0570526998925919,0.043734955255911714,0.10078765515783954
1898.02,2.011309806142716e-09,2.3285542915902302e-07,1.5721177416631246e-08,0.18860777522748118,0.022412206281397107,20.92452142136928,-0.3607058624891756,0.05733064319775541,0.04539280413136828,0.10272344728908211
1898.03,2.1491281971356285e-09,2.425185802131146e-07,1.7266326519390275e-08,0.19417898358020913,0.02328051743544636,20.92461131165462,-0.3608340172716702,0.05799035013998288,0.04741404003991356,0.10540439002580855
1898.04,2.195409083524068e-09,2.3637031883996523e-07,1.6817955551516586e-08,0.19336896216474667,0.023366554205945703,21.00023439085931,-0.3607499526634772,0.05876652613450229,0.04733169459191374,0.1060982207648157
1898.05,2.2586842465128076e-09,2.3825040831512866e-07,1.6749607762343547e-08,0.19435723555398732,0.023520316457570023,21.748935893306165,-0.36045087100773315,0.059518442082924033,0.047284658608595605,0.10680310072920443
1898.06,2.310108965772113e-09,2.2877720579615434e-07,1.4417279329453598e-08,0.195111961507125,0.022899531966240422,23.062657115278352,-0.3602714273887169,0.05963089049987654,0.04557885102980786,0.10520974140093045
1898.07,2.3633002264738824e-09,2.2164967708954295e-07,1.2051823131163347e-08,0.19857719834989784,0.02205104223507685,24.47179239827064,-0.36030649869696113,0.058310310048225795,0.04377363613093399,0.10208394614889213
1898.08,2.1895158544495423e-09,2.2052876086287144e-07,1.2372241696192391e-08,0.20137849852548173,0.02208177790540818,25.35362260988304,-0.36045275088393286,0.05817004106346997,0.044424574139764215,0.10259461538495963
1898.09,2.005234012902407e-09,2.0537026689592248e-07,1.1964886434021585e-08,0.20122850986861499,0.021967766387922853,25.761969581339503,-0.36051616660458924,0.05816458311527467,0.04263585514912965,0.1008004381561478
1898.10,2.1142439012562904e-09,1.941037908021933e-07,1.1322805998575507e-08,0.1966645364373682,0.021683171642623653,25.03125416458571,-0.36037484262289654,0.05698599559027123,0.0409053560638264,0.09789135185732319
1898.11,1.9949937305162954e-09,1.942055403650403e-07,1.1806310570811524e-08,0.19029169410416297,0.02150706439991535,23.494833403735242,-0.35991422302203246,0.056822493943038115,0.04099601422666221,0.09781850811158811
1898.12,1.8904401650415887e-09,2.0498549540113262e-07,1.2823699552643724e-08,0.18647817439734457,0.021625431779990878,21.997243833867923,-0.359770128571124,0.05719537660622609,0.04169586748918742,0.0988912441286619
